"instance","metodo","exec","fo","n","time","fitness"
"RC104","TwoAgent",25,1177.1,10,165.344,11177.1
"RC104","TwoAgent",26,1157.9,10,161.049,11157.9
"RC104","TwoAgent",27,1169.2,10,131.691,11169.2
"RC104","TwoAgent",28,1187.3,10,141.151,11187.3
"RC104","TwoAgent",29,1206.7,10,127.175,11206.7
"RC104","FourAgent",0,1174.6,10,152.904,11174.6
"RC104","FourAgent",1,1157.7,10,163.011,11157.7
"RC104","FourAgent",2,1187.6,10,106.155,11187.6
"RC104","FourAgent",3,1184.5,10,147.823,11184.5
"RC104","FourAgent",4,1156.3,10,82.041,11156.3
"RC104","FourAgent",5,1259.2,10,172.133,11259.2
"RC104","FourAgent",6,1162,10,121.052,11162
"RC104","FourAgent",7,1187.6,10,196.404,11187.6
"RC104","FourAgent",8,1144.7,10,106.032,11144.7
"RC104","FourAgent",9,1181.4,10,215.739,11181.4
"RC104","FourAgent",10,1171.4,10,214.47,11171.4
"RC104","FourAgent",11,1173.6,10,87.93,11173.6
"RC104","FourAgent",12,1184.7,10,100.027,11184.7
"RC104","FourAgent",13,1213,10,216.043,11213
"RC104","FourAgent",14,1147.6,10,130.672,11147.6
"RC104","FourAgent",15,1161.9,10,97.348,11161.9
"RC104","FourAgent",16,1154.6,10,174.63,11154.6
"RC104","FourAgent",17,1165.7,10,176.838,11165.7
"RC104","FourAgent",18,1180.7,10,205.306,11180.7
"RC104","FourAgent",19,1175.6,10,135.669,11175.6
"RC104","FourAgent",20,1174.3,10,126.533,11174.3
"RC104","FourAgent",21,1175.1,10,203.351,11175.1
"RC104","FourAgent",22,1164.1,10,148.173,11164.1
"RC104","FourAgent",23,1175.9,10,126.115,11175.9
"RC104","FourAgent",24,1166.6,10,151.627,11166.6
"RC104","FourAgent",25,1178.3,10,167.578,11178.3
"RC104","FourAgent",26,1160.5,10,98.762,11160.5
"RC104","FourAgent",27,1195.6,10,110.469,11195.6
"RC104","FourAgent",28,1162.2,10,139.31,11162.2
"RC104","FourAgent",29,1191.8,10,118.128,11191.8
"RC104","EightAgent",0,1143.1,10,88.126,11143.1
"RC104","EightAgent",1,1139.6,10,174.592,11139.6
"RC104","EightAgent",2,1156.8,10,199.642,11156.8
"RC104","EightAgent",3,1143.9,10,178.579,11143.9
"RC104","EightAgent",4,1135,10,167.236,11135
"RC104","EightAgent",5,1181.1,10,163.312,11181.1
"RC104","EightAgent",6,1163.4,10,197.809,11163.4
"RC104","EightAgent",7,1154.7,10,173.646,11154.7
"RC104","EightAgent",8,1170.4,10,214.137,11170.4
"RC104","EightAgent",9,1146.7,10,170.836,11146.7
"RC104","EightAgent",10,1183.2,10,138.045,11183.2
"RC104","EightAgent",11,1147.6,10,204.97,11147.6
"RC104","EightAgent",12,1160.9,10,212.236,11160.9
"RC104","EightAgent",13,1138,10,185.248,11138
"RC104","EightAgent",14,1153.5,10,99.105,11153.5
"RC104","EightAgent",15,1179.2,10,222.185,11179.2
"RC104","EightAgent",16,1135,10,180.318,11135
"RC104","EightAgent",17,1150.7,10,145.422,11150.7
"RC104","EightAgent",18,1156.1,10,208.841,11156.1
"RC104","EightAgent",19,1168.6,10,159.794,11168.6
"RC104","EightAgent",20,1154.2,10,51.758,11154.2
"RC104","EightAgent",21,1159.3,10,134.586,11159.3
"RC104","EightAgent",22,1187.4,10,206.972,11187.4
"RC104","EightAgent",23,1157.9,10,164.827,11157.9
"RC104","EightAgent",24,1172.2,10,240.298,11172.2
"RC104","EightAgent",25,1177,10,80.262,11177
"RC104","EightAgent",26,1136,10,150.491,11136
"RC104","EightAgent",27,1137.8,10,194.786,11137.8
"RC104","EightAgent",28,1168.7,10,169.839,11168.7
"RC104","EightAgent",29,1171.3,10,175.249,11171.3
"RC104","TenAgent",0,1155.8,10,196.116,11155.8
"RC104","TenAgent",1,1158.9,10,137.711,11158.9
"RC104","TenAgent",2,1170.1,10,138.316,11170.1
"RC104","TenAgent",3,1145.3,10,180.301,11145.3
"RC104","TenAgent",4,1171.8,10,280.533,11171.8
"RC104","TenAgent",5,1161.5,10,172.71,11161.5
"RC104","TenAgent",6,1144.2,10,229.93,11144.2
"RC104","TenAgent",7,1163.2,10,130.732,11163.2
"RC104","TenAgent",8,1179.8,10,290.16,11179.8
"RC104","TenAgent",9,1159.7,10,226.613,11159.7
"RC104","TenAgent",10,1169.9,10,136.083,11169.9
"RC104","TenAgent",11,1157,10,143.855,11157
"RC104","TenAgent",12,1150.7,10,232.689,11150.7
"RC104","TenAgent",13,1143.2,10,215.609,11143.2
"RC104","TenAgent",14,1139.3,10,217.914,11139.3
"RC104","TenAgent",15,1171.1,10,60.118,11171.1
"RC104","TenAgent",16,1138.6,10,126.89,11138.6
"RC104","TenAgent",17,1163.6,10,196.185,11163.6
"RC104","TenAgent",18,1151.9,10,271.634,11151.9
"RC104","TenAgent",19,1183.8,10,143.207,11183.8
"RC104","TenAgent",20,1162.8,10,191.309,11162.8
"RC104","TenAgent",21,1145.5,10,257.331,11145.5
"RC104","TenAgent",22,1167.3,10,204.408,11167.3
"RC104","TenAgent",23,1143.1,10,266.144,11143.1
"RC104","TenAgent",24,1168.4,10,273.147,11168.4
"RC104","TenAgent",25,1143.8,10,145.104,11143.8
"RC104","TenAgent",26,1189.8,10,72.844,11189.8
"RC104","TenAgent",27,1151.3,10,111.32,11151.3
"RC104","TenAgent",28,1161.1,10,209.007,11161.1
"RC104","TenAgent",29,1150,10,176.065,11150
"RC104","TwentyAgent",0,1135.1,10,229.01,11135.1
"RC104","TwentyAgent",1,1142.8,10,330.569,11142.8
"RC104","TwentyAgent",2,1158.4,10,283.892,11158.4
"RC104","TwentyAgent",3,1160,10,285.213,11160
"RC104","TwentyAgent",4,1146.9,10,268.422,11146.9
"RC104","TwentyAgent",5,1154.1,10,268.9,11154.1
"RC104","TwentyAgent",6,1153,10,317.747,11153
"RC104","TwentyAgent",7,1178.3,10,133.186,11178.3
"RC104","TwentyAgent",8,1146.8,10,334.171,11146.8
"RC104","TwentyAgent",9,1152.2,10,313.223,11152.2
"RC104","TwentyAgent",10,1156.1,10,308.482,11156.1
"RC104","TwentyAgent",11,1146,10,308.831,11146
"RC104","TwentyAgent",12,1139.4,10,198.256,11139.4
"RC104","TwentyAgent",13,1162.6,10,122.211,11162.6
"RC104","TwentyAgent",14,1141.3,10,156.148,11141.3
"RC104","TwentyAgent",15,1143.8,10,207.497,11143.8
"RC104","TwentyAgent",16,1141.5,10,146.555,11141.5
"RC104","TwentyAgent",17,1148,10,59.184,11148
"RC104","TwentyAgent",18,1155.4,10,187.582,11155.4
"RC104","TwentyAgent",19,1156.6,10,243.929,11156.6
"RC104","TwentyAgent",20,1147,10,195.056,11147
"RC104","TwentyAgent",21,1157.6,10,309.847,11157.6
"RC104","TwentyAgent",22,1154,10,206.113,11154
"RC104","TwentyAgent",23,1162.8,10,301.793,11162.8
"RC104","TwentyAgent",24,1159.9,10,313.647,11159.9
"RC104","TwentyAgent",25,1136,10,218.646,11136
"RC104","TwentyAgent",26,1181.3,10,217.549,11181.3
"RC104","TwentyAgent",27,1144.9,10,333.548,11144.9
"RC104","TwentyAgent",28,1147.5,10,310.756,11147.5
"RC104","TwentyAgent",29,1152.4,10,294.628,11152.4
"RC104","ThirtyAgent",0,1139,10,274.698,11139
"RC104","ThirtyAgent",1,1140.4,10,331.78,11140.4
"RC104","ThirtyAgent",2,1150.1,10,149.568,11150.1
"RC104","ThirtyAgent",3,1144.8,10,332.317,11144.8
"RC104","ThirtyAgent",4,1146.5,10,227.884,11146.5
"RC104","ThirtyAgent",5,1139.9,10,293.436,11139.9
"RC104","ThirtyAgent",6,1150.9,10,363.469,11150.9
"RC104","ThirtyAgent",7,1146.1,10,366.186,11146.1
"RC104","ThirtyAgent",8,1150.3,10,349.006,11150.3
"RC104","ThirtyAgent",9,1143.3,10,210.213,11143.3
"RC104","ThirtyAgent",10,1146.9,10,363.087,11146.9
"RC104","ThirtyAgent",11,1143.3,10,302.981,11143.3
"RC104","ThirtyAgent",12,1143.8,10,308.033,11143.8
"RC104","ThirtyAgent",13,1156.7,10,345.241,11156.7
"RC104","ThirtyAgent",14,1157.7,10,174.26,11157.7
"RC104","ThirtyAgent",15,1144,10,240.896,11144
"RC104","ThirtyAgent",16,1151.2,10,384.577,11151.2
"RC104","ThirtyAgent",17,1148.8,10,376.309,11148.8
"RC104","ThirtyAgent",18,1149.4,10,316.745,11149.4
"RC104","ThirtyAgent",19,1141.5,10,384.217,11141.5
"RC104","ThirtyAgent",20,1134.8,10,311.869,11134.8
"RC104","ThirtyAgent",21,1146.2,10,281.905,11146.2
"RC104","ThirtyAgent",22,1144.5,10,354.84,11144.5
"RC104","ThirtyAgent",23,1152.7,10,188.76,11152.7
"RC104","ThirtyAgent",24,1141.7,10,348.022,11141.7
"RC104","ThirtyAgent",25,1167.4,10,179.996,11167.4
"RC104","ThirtyAgent",26,1157.3,10,373.616,11157.3
"RC104","ThirtyAgent",27,1133.3,10,336.003,11133.3
"RC104","ThirtyAgent",28,1133.7,10,258.801,11133.7
"RC104","ThirtyAgent",29,1150.9,10,78.893,11150.9
"RC104","FortyAgent",0,1154.7,10,283.333,11154.7
"RC104","FortyAgent",1,1135.7,10,190.172,11135.7
"RC104","FortyAgent",2,1138.9,10,285.182,11138.9
"RC104","FortyAgent",3,1154.4,10,324.901,11154.4
"RC104","FortyAgent",4,1151.5,10,326.206,11151.5
"RC104","FortyAgent",5,1146.7,10,201.892,11146.7
"RC104","FortyAgent",6,1156.5,10,147.871,11156.5
"RC104","FortyAgent",7,1141.3,10,193.504,11141.3
"RC104","FortyAgent",8,1153.4,10,291.707,11153.4
"RC104","FortyAgent",9,1145.8,10,366.844,11145.8
"RC104","FortyAgent",10,1135.6,10,358.172,11135.6
"RC104","FortyAgent",11,1143.9,10,348.542,11143.9
"RC104","FortyAgent",12,1135.1,10,161.592,11135.1
"RC104","FortyAgent",13,1135.4,10,321.27,11135.4
"RC104","FortyAgent",14,1145.2,10,214.186,11145.2
"RC104","FortyAgent",15,1150.4,10,358.058,11150.4
"RC104","FortyAgent",16,1143.8,10,346.646,11143.8
"RC104","FortyAgent",17,1156.2,10,234.817,11156.2
"RC104","FortyAgent",18,1150.3,10,214.151,11150.3
"RC104","FortyAgent",19,1147.8,10,339.321,11147.8
"RC104","FortyAgent",20,1141.4,10,296.296,11141.4
"RC104","FortyAgent",21,1145,10,275.872,11145
"RC104","FortyAgent",22,1140.7,10,352.21,11140.7
"RC104","FortyAgent",23,1140.6,10,360.806,11140.6
"RC104","FortyAgent",24,1149.4,10,259.52,11149.4
"RC104","FortyAgent",25,1138.5,10,177.601,11138.5
"RC104","FortyAgent",26,1142.6,10,297.963,11142.6
"RC104","FortyAgent",27,1148.3,10,161.125,11148.3
"RC104","FortyAgent",28,1148.8,10,352.64,11148.8
"RC104","FortyAgent",29,1149.9,10,102.09,11149.9
"RC104","FiftyAgent",0,1138.3,10,395.667,11138.3
"RC104","FiftyAgent",1,1142,10,413.321,11142
"RC104","FiftyAgent",2,1147.5,10,357.13,11147.5
"RC104","FiftyAgent",3,1154,10,309.947,11154
"RC104","FiftyAgent",4,1146.3,10,413.068,11146.3
"RC104","FiftyAgent",5,1144.3,10,246.87,11144.3
"RC104","FiftyAgent",6,1148.3,10,332.327,11148.3
"RC104","FiftyAgent",7,1149.7,10,341.727,11149.7
"RC104","FiftyAgent",8,1143.5,10,328.428,11143.5
"RC104","FiftyAgent",9,1145,10,280.49,11145
"RC104","FiftyAgent",10,1134.4,10,257.354,11134.4
"RC104","FiftyAgent",11,1154.2,10,249.552,11154.2
"RC104","FiftyAgent",12,1150,10,399.34,11150
"RC104","FiftyAgent",13,1153.8,10,370.265,11153.8
"RC104","FiftyAgent",14,1142.8,10,401.902,11142.8
"RC104","FiftyAgent",15,1149.3,10,351.199,11149.3
"RC104","FiftyAgent",16,1149.2,10,333.622,11149.2
"RC104","FiftyAgent",17,1149.3,10,391.231,11149.3
"RC104","FiftyAgent",18,1144.2,10,429.599,11144.2
"RC104","FiftyAgent",19,1147.4,10,352.554,11147.4
"RC104","FiftyAgent",20,1139.1,10,101.546,11139.1
"RC104","FiftyAgent",21,1148.3,10,298.78,11148.3
"RC104","FiftyAgent",22,1144.5,10,428.457,11144.5
"RC104","FiftyAgent",23,1146.8,10,132.293,11146.8
"RC104","FiftyAgent",24,1143,10,411.673,11143
"RC104","FiftyAgent",25,1148.2,10,353.161,11148.2
"RC104","FiftyAgent",26,1141.3,10,359.904,11141.3
"RC104","FiftyAgent",27,1140.5,10,382.771,11140.5
"RC104","FiftyAgent",28,1148.8,10,344.039,11148.8
"RC104","FiftyAgent",29,1139.3,10,265.112,11139.3
"RC104","SixtyAgent",0,1143.9,10,215.28,11143.9
"RC104","SixtyAgent",1,1134.7,10,295.845,11134.7
"RC104","SixtyAgent",2,1145,10,224.222,11145
"RC104","SixtyAgent",3,1146.8,10,245.175,11146.8
"RC104","SixtyAgent",4,1144,10,271.951,11144
"RC104","SixtyAgent",5,1151.4,10,256.248,11151.4
"RC104","SixtyAgent",6,1146.9,10,426.401,11146.9
"RC104","SixtyAgent",7,1141,10,416.278,11141
"RC104","SixtyAgent",8,1143.3,10,167.062,11143.3
"RC104","SixtyAgent",9,1145.1,10,347.194,11145.1
"RC104","SixtyAgent",10,1136.6,10,242.46,11136.6
"RC104","SixtyAgent",11,1137.5,10,414.069,11137.5
"RC104","SixtyAgent",12,1151.5,10,237.75,11151.5
"RC104","SixtyAgent",13,1144.5,10,348.968,11144.5
"RC104","SixtyAgent",14,1139.3,10,406.291,11139.3
"RC104","SixtyAgent",15,1147.6,10,425.096,11147.6
"RC104","SixtyAgent",16,1155.3,10,302.226,11155.3
"RC104","SixtyAgent",17,1135.9,10,217.456,11135.9
"RC104","SixtyAgent",18,1141.4,10,225.217,11141.4
"RC104","SixtyAgent",19,1150.2,10,398.563,11150.2
"RC104","SixtyAgent",20,1138,10,367.791,11138
"RC104","SixtyAgent",21,1137.5,10,404.735,11137.5
"RC104","SixtyAgent",22,1148.4,10,200.991,11148.4
"RC104","SixtyAgent",23,1137.4,10,168.432,11137.4
"RC104","SixtyAgent",24,1158.2,10,421.862,11158.2
"RC104","SixtyAgent",25,1150.2,10,347.578,11150.2
"RC104","SixtyAgent",26,1135,10,300.389,11135
"RC104","SixtyAgent",27,1139.9,10,297.421,11139.9
"RC104","SixtyAgent",28,1149.8,10,424.729,11149.8
"RC104","SixtyAgent",29,1142,10,285.474,11142
"RC204","OneAgent",0,1001.2,3,80.609,4001.2
"RC204","OneAgent",1,891.8,3,78.854,3891.8
"RC204","OneAgent",2,940.3,3,51.357,3940.3
"RC204","OneAgent",3,921.1,3,70.852,3921.1
"RC204","OneAgent",4,876.9,3,49.636,3876.9
"RC204","OneAgent",5,867.7,3,73.281,3867.7
"RC204","OneAgent",6,858.8,3,75.712,3858.8
"RC204","OneAgent",7,864.1,3,48.125,3864.1
"RC204","OneAgent",8,852.9,3,58.188,3852.9
"RC204","OneAgent",9,880.7,3,73.865,3880.7
"RC204","OneAgent",10,911.5,3,73.429,3911.5
"RC204","OneAgent",11,879.5,3,84.992,3879.5
"RC204","OneAgent",12,878.7,3,60.606,3878.7
"RC204","OneAgent",13,901.4,3,64.293,3901.4
"RC204","OneAgent",14,873.4,3,80.282,3873.4
"RC204","OneAgent",15,926.2,3,69.349,3926.2
"RC204","OneAgent",16,951.8,3,58.176,3951.8
"RC204","OneAgent",17,826.2,3,29.468,3826.2
"RC204","OneAgent",18,869.6,3,80.989,3869.6
"RC204","OneAgent",19,881.4,3,85.614,3881.4
"RC204","OneAgent",20,885.5,3,63.43,3885.5
"RC204","OneAgent",21,864.8,3,38.91,3864.8
"RC204","OneAgent",22,956.9,3,71.568,3956.9
"RC204","OneAgent",23,930.6,3,77.672,3930.6
"RC204","OneAgent",24,903.6,3,78.057,3903.6
"RC204","OneAgent",25,939.2,3,63.114,3939.2
"RC204","OneAgent",26,871.5,3,22.274,3871.5
"RC204","OneAgent",27,915.5,3,69.196,3915.5
"RC204","OneAgent",28,846.2,3,88.935,3846.2
"RC204","OneAgent",29,900.1,3,89.189,3900.1
"RC204","TwoAgent",0,815.6,3,85.312,3815.6
"RC204","TwoAgent",1,838.7,3,101.948,3838.7
"RC204","TwoAgent",2,867.3,3,94.441,3867.3
"RC204","TwoAgent",3,874.3,3,98.43,3874.3
"RC204","TwoAgent",4,889.3,3,80.635,3889.3
"RC204","TwoAgent",5,863,3,115.76,3863
"RC204","TwoAgent",6,870.9,3,92.468,3870.9
"RC204","TwoAgent",7,827.7,3,109.955,3827.7
"RC204","TwoAgent",8,878.5,3,96.187,3878.5
"RC204","TwoAgent",9,893.4,3,95.171,3893.4
"RC204","TwoAgent",10,871.6,3,80.663,3871.6
"RC204","TwoAgent",11,892.5,3,98.598,3892.5
"RC204","TwoAgent",12,850.1,3,88.064,3850.1
"RC204","TwoAgent",13,899.9,3,34.214,3899.9
"RC204","TwoAgent",14,831.6,3,96.709,3831.6
"RC204","TwoAgent",15,840.2,3,87.861,3840.2
"RC204","TwoAgent",16,878.6,3,79.621,3878.6
"RC204","TwoAgent",17,868.2,3,107.106,3868.2
"RC204","TwoAgent",18,857,3,98.347,3857
"RC204","TwoAgent",19,829.5,3,102.734,3829.5
"RC204","TwoAgent",20,903.8,3,54.047,3903.8
"RC204","TwoAgent",21,876.6,3,101.3,3876.6
"RC204","TwoAgent",22,877.9,3,96.335,3877.9
"RC204","TwoAgent",23,820.8,3,97.843,3820.8
"RC204","TwoAgent",24,885.4,3,106.396,3885.4
"RC204","TwoAgent",25,867.9,3,60.655,3867.9
"RC204","TwoAgent",26,900.1,3,94.013,3900.1
"RC204","TwoAgent",27,920.8,3,101.022,3920.8
"RC204","TwoAgent",28,872.1,3,95.685,3872.1
"RC204","TwoAgent",29,854,3,109.495,3854
"RC204","FourAgent",0,866.8,3,71.493,3866.8
"RC204","FourAgent",1,838.2,3,99.485,3838.2
"RC204","FourAgent",2,863,3,61.786,3863
"RC204","FourAgent",3,856.2,3,108.632,3856.2
"RC204","FourAgent",4,851.6,3,106.626,3851.6
"RC204","FourAgent",5,857.2,3,80.918,3857.2
"RC204","FourAgent",6,834.3,3,96.304,3834.3
"RC204","FourAgent",7,865,3,88.064,3865
"RC204","FourAgent",8,826.2,3,94.803,3826.2
"RC204","FourAgent",9,847.7,3,67.549,3847.7
"RC204","FourAgent",10,836.3,3,68.025,3836.3
"RC204","FourAgent",11,840.7,3,82.259,3840.7
"RC204","FourAgent",12,818.4,3,79.769,3818.4
"RC204","FourAgent",13,850.3,3,81.626,3850.3
"RC204","FourAgent",14,881.8,3,84.997,3881.8
"RC204","FourAgent",15,866.8,3,99.347,3866.8
"RC204","FourAgent",16,845.8,3,66.936,3845.8
"RC204","FourAgent",17,869.5,3,99.793,3869.5
"RC204","FourAgent",18,858.8,3,100.644,3858.8
"RC204","FourAgent",19,881.7,3,93.367,3881.7
"RC204","FourAgent",20,844.2,3,92.477,3844.2
"RC204","FourAgent",21,825.5,3,97.544,3825.5
"RC204","FourAgent",22,847.6,3,81.561,3847.6
"RC204","FourAgent",23,832.9,3,51.693,3832.9
"RC204","FourAgent",24,887.4,3,68.612,3887.4
"RC204","FourAgent",25,865.7,3,86.05,3865.7
"RC204","FourAgent",26,864.2,3,55.801,3864.2
"RC204","FourAgent",27,864.7,3,89.882,3864.7
"RC204","FourAgent",28,880.6,3,68.849,3880.6
"RC204","FourAgent",29,865.4,3,87.301,3865.4
"RC204","EightAgent",0,827,3,89.495,3827
"RC204","EightAgent",1,854.3,3,52.556,3854.3
"RC204","EightAgent",2,845.4,3,126.596,3845.4
"RC204","EightAgent",3,830.5,3,89.979,3830.5
"RC204","EightAgent",4,838.4,3,84.258,3838.4
"RC204","EightAgent",5,814.9,3,88.236,3814.9
"RC204","EightAgent",6,853.3,3,102.886,3853.3
"RC204","EightAgent",7,818.4,3,72.533,3818.4
"RC204","EightAgent",8,861.4,3,107.139,3861.4
"RC204","EightAgent",9,831.9,3,86.985,3831.9
"RC204","EightAgent",10,833.3,3,39.183,3833.3
"RC204","EightAgent",11,859.1,3,72.02,3859.1
"RC204","EightAgent",12,847,3,76.64,3847
"RC204","EightAgent",13,834.2,3,103.948,3834.2
"RC204","EightAgent",14,800.2,3,105.56,3800.2
"RC204","EightAgent",15,820.3,3,107.713,3820.3
"RC204","EightAgent",16,808.7,3,103.823,3808.7
"RC204","EightAgent",17,849.2,3,96.533,3849.2
"RC204","EightAgent",18,851.5,3,90.888,3851.5
"RC204","EightAgent",19,810.1,3,94.132,3810.1
"RC204","EightAgent",20,873.2,3,91.09,3873.2
"RC204","EightAgent",21,864.8,3,46.764,3864.8
"RC204","EightAgent",22,869.4,3,118.906,3869.4
"RC204","EightAgent",23,865.9,3,96.028,3865.9
"RC204","EightAgent",24,841.8,3,78.644,3841.8
"RC204","EightAgent",25,894,3,96.984,3894
"RC204","EightAgent",26,858.1,3,111.334,3858.1
"RC204","EightAgent",27,829.5,3,65.869,3829.5
"RC204","EightAgent",28,853.7,3,86.701,3853.7
"RC204","EightAgent",29,849.2,3,93.797,3849.2
"RC204","TenAgent",0,850.3,3,88.869,3850.3
"RC204","TenAgent",1,866.7,3,119.138,3866.7
"RC204","TenAgent",2,846.2,3,40.371,3846.2
"RC204","TenAgent",3,840,3,83.394,3840
"RC204","TenAgent",4,814,3,100.418,3814
"RC204","TenAgent",5,842,3,115.501,3842
"RC204","TenAgent",6,814.3,3,90.905,3814.3
"RC204","TenAgent",7,842.6,3,89.485,3842.6
"RC204","TenAgent",8,873.1,3,92.588,3873.1
"RC204","TenAgent",9,845.7,3,97.866,3845.7
"RC204","TenAgent",10,845.5,3,103.857,3845.5
"RC204","TenAgent",11,819.8,3,109.96,3819.8
"RC204","TenAgent",12,838.9,3,111.763,3838.9
"RC204","TenAgent",13,871.7,3,64.051,3871.7
"RC204","TenAgent",14,849.2,3,62.509,3849.2
"RC204","TenAgent",15,840.4,3,93.038,3840.4
"RC204","TenAgent",16,854.3,3,104.885,3854.3
"RC204","TenAgent",17,857.3,3,104.225,3857.3
"RC204","TenAgent",18,838.8,3,82.738,3838.8
"RC204","TenAgent",19,863.9,3,112.602,3863.9
"RC204","TenAgent",20,802,3,123.304,3802
"RC204","TenAgent",21,829.6,3,94.872,3829.6
"RC204","TenAgent",22,879.1,3,111.733,3879.1
"RC204","TenAgent",23,827.4,3,108.978,3827.4
"RC204","TenAgent",24,855.6,3,133.531,3855.6
"RC204","TenAgent",25,856.6,3,85.518,3856.6
"RC204","TenAgent",26,843.3,3,78.254,3843.3
"RC204","TenAgent",27,834.1,3,82.304,3834.1
"RC204","TenAgent",28,830,3,115.852,3830
"RC204","TenAgent",29,817.8,3,124.181,3817.8
"RC204","TwentyAgent",0,839.2,3,133.216,3839.2
"RC204","TwentyAgent",1,853.7,3,113.611,3853.7
"RC204","TwentyAgent",2,845.6,3,85.363,3845.6
"RC204","TwentyAgent",3,827.6,3,102.531,3827.6
"RC204","TwentyAgent",4,813,3,91.044,3813
"RC204","TwentyAgent",5,834,3,122.52,3834
"RC204","TwentyAgent",6,849.9,3,95.454,3849.9
"RC204","TwentyAgent",7,802.1,3,96.839,3802.1
"RC204","TwentyAgent",8,856.3,3,142.62,3856.3
"RC204","TwentyAgent",9,828.1,3,93.448,3828.1
"RC204","TwentyAgent",10,819.3,3,116.061,3819.3
"RC204","TwentyAgent",11,828.4,3,110.741,3828.4
"RC204","TwentyAgent",12,806.3,3,90.851,3806.3
"RC204","TwentyAgent",13,804.6,3,79.174,3804.6
"RC204","TwentyAgent",14,839.4,3,111.809,3839.4
"RC204","TwentyAgent",15,827.3,3,153.579,3827.3
"RC204","TwentyAgent",16,807.2,3,160.117,3807.2
"RC204","TwentyAgent",17,823.4,3,123.536,3823.4
"RC204","TwentyAgent",18,826.6,3,131.16,3826.6
"RC204","TwentyAgent",19,820.9,3,135.487,3820.9
"RC204","TwentyAgent",20,841.6,3,128.66,3841.6
"RC204","TwentyAgent",21,834,3,137.056,3834
"RC204","TwentyAgent",22,822.3,3,138.078,3822.3
"RC204","TwentyAgent",23,844.3,3,98.801,3844.3
"RC204","TwentyAgent",24,822.8,3,66.326,3822.8
"RC204","TwentyAgent",25,833,3,99.002,3833
"RC204","TwentyAgent",26,834.2,3,111.011,3834.2
"RC204","TwentyAgent",27,824.5,3,62.623,3824.5
"RC204","TwentyAgent",28,833.3,3,139.989,3833.3
"RC204","TwentyAgent",29,840.3,3,157.511,3840.3
"RC204","ThirtyAgent",0,842.7,3,161.916,3842.7
"RC204","ThirtyAgent",1,831.4,3,29.07,3831.4
"RC204","ThirtyAgent",2,833.4,3,112.588,3833.4
"RC204","ThirtyAgent",3,823.8,3,111.058,3823.8
"RC204","ThirtyAgent",4,809.6,3,139.329,3809.6
"RC204","ThirtyAgent",5,808,3,165.256,3808
"RC204","ThirtyAgent",6,811.9,3,121.741,3811.9
"RC204","ThirtyAgent",7,817.8,3,130.445,3817.8
"RC204","ThirtyAgent",8,822.4,3,118.594,3822.4
"RC204","ThirtyAgent",9,824.2,3,131.755,3824.2
"RC204","ThirtyAgent",10,815.8,3,133.389,3815.8
"RC204","ThirtyAgent",11,814.4,3,109.446,3814.4
"RC204","ThirtyAgent",12,837,3,125.839,3837
"RC204","ThirtyAgent",13,820.5,3,118.689,3820.5
"RC204","ThirtyAgent",14,815.4,3,101.101,3815.4
"RC204","ThirtyAgent",15,826.2,3,155.203,3826.2
"RC204","ThirtyAgent",16,805.9,3,110.101,3805.9
"RC204","ThirtyAgent",17,805.3,3,121.971,3805.3
"RC204","ThirtyAgent",18,841.8,3,80.812,3841.8
"RC204","ThirtyAgent",19,825.1,3,155.338,3825.1
"RC204","ThirtyAgent",20,823.9,3,146.664,3823.9
"RC204","ThirtyAgent",21,833.9,3,129.44,3833.9
"RC204","ThirtyAgent",22,818.5,3,76.583,3818.5
"RC204","ThirtyAgent",23,832.4,3,140.792,3832.4
"RC204","ThirtyAgent",24,826.6,3,79.595,3826.6
"RC204","ThirtyAgent",25,800.4,3,144.689,3800.4
"RC204","ThirtyAgent",26,818.2,3,110.877,3818.2
"RC204","ThirtyAgent",27,824.3,3,148.184,3824.3
"RC204","ThirtyAgent",28,834.2,3,131.122,3834.2
"RC204","ThirtyAgent",29,804.4,3,129.246,3804.4
"RC204","FortyAgent",0,820,3,145.738,3820
"RC204","FortyAgent",1,820,3,144.069,3820
"RC204","FortyAgent",2,814.7,3,98.065,3814.7
"RC204","FortyAgent",3,826.4,3,112.938,3826.4
"RC204","FortyAgent",4,820.9,3,122.106,3820.9
"RC204","FortyAgent",5,805.7,3,156.299,3805.7
"RC204","FortyAgent",6,810.3,3,92.836,3810.3
"RC204","FortyAgent",7,811.5,3,116.799,3811.5
"RC204","FortyAgent",8,830.3,3,164.066,3830.3
"RC204","FortyAgent",9,816.9,3,140.25,3816.9
"RC204","FortyAgent",10,837.5,3,95.294,3837.5
"RC204","FortyAgent",11,803.6,3,136.509,3803.6
"RC204","FortyAgent",12,809.3,3,126.342,3809.3
"RC204","FortyAgent",13,805.9,3,116.72,3805.9
"RC204","FortyAgent",14,806,3,104.735,3806
"RC204","FortyAgent",15,835.1,3,111.231,3835.1
"RC204","FortyAgent",16,805.8,3,147.906,3805.8
"RC204","FortyAgent",17,822.1,3,107.625,3822.1
"RC204","FortyAgent",18,806.7,3,156.332,3806.7
"RC204","FortyAgent",19,829.8,3,108.84,3829.8
"RC204","FortyAgent",20,821.1,3,85.666,3821.1
"RC204","FortyAgent",21,816.4,3,115.191,3816.4
"RC204","FortyAgent",22,816.6,3,147.477,3816.6
"RC204","FortyAgent",23,808.5,3,127.658,3808.5
